feature,importance,wasserstein_distance_training,wasserstein_distance_eval,wasserstein_distance_all_visits
S01,0.0002423814273312,0.06034584967709368,-0.3188368610679569,0.05374170952117118
Z28,0.0002407469510184,0.270672163903109,-,0.2528030441347165
O82,0.0002394571950189,-0.08600720117286192,-0.10984890479545038,0.025879712361706744
J94,0.0002392832629751,0.14375248121781678,0.24802465098423718,0.34908609269541196
H40,0.0002383783900533,0.3105944832459131,0.41167120357457343,0.23992531252634852
H35,0.0002375092638967,0.11875671304273448,0.4413867653261331,0.19309570118172278
Z59,0.0002374025871736,0.1368550931367988,0.2939654194822939,0.20792647842861448
C74,0.0002357895568563,0.10071946961643509,-0.12559675786756597,0.036462106282270416
R22,0.000235406140773,0.14149960296118927,0.15682973741356468,0.07394232436978154
L97,0.0002326378000438,0.22684561741929832,0.2373930933181989,0.22846061770786663
C54,0.0002322055153853,0.08393051140500382,-0.0965047267234091,0.032945671282421735
D27,0.0002319631411165,0.3436013003097661,0.3259680169378648,0.11157980586370617
J34,0.0002313386959103,0.19637985464309526,0.20114443740488192,0.19163258357532328
J39,0.0002300463244086,0.3819446172096342,0.16599536694378753,0.2009648477982239
C43,0.000227563267927,-0.16545579293540982,0.10033535695004835,0.05000231827498512
E85,0.0002264164121775,0.1165777317420108,0.16528405473570928,0.1399341053773
Z15,0.0002259815211614,-0.0991413041690785,-0.17449510919238098,0.09154031860218605
D47,0.000224694860318,0.27718937177510317,0.17231088098681288,0.16676697281911254
S82,0.0002231298312147,0.07505933673258015,-0.08514394519789954,0.03916778475462055
S13,0.0002226015411027,-0.3041351546517567,-0.32854669642931994,0.04422705849654324
E08,0.0002221560047422,0.3966954750566565,0.2206556316030627,0.3749244170709198
J40,0.000221937116247,-0.2153828658565086,0.3882070914631024,0.279993566944299
E10,0.0002209098395126,0.2180495495843928,0.20512154287074413,0.28621923098012336
N19,0.0002203584701872,0.43889379680776686,0.4468227777965227,0.47339461798349247
J91,0.0002178249820364,0.30957240434484395,0.26729827687122454,0.3337912694038362
R35,0.0002174716044462,0.20464019304477088,0.194581238210484,0.20894930531219363
K74,0.0002160070699424,0.28200338533138447,0.19731481496866832,0.231213793738166
S61,0.0002141333047767,-0.2966301092587234,-0.2719724364656794,0.056200707660843535
R59,0.0002137732408011,0.17860923851555377,0.15323746261048007,0.12050102984771195
I96,0.0002135040620002,0.33909980947936225,0.2602995052927587,0.24769405126360675
A31,0.0002134080996445,0.30704295971404816,-,0.25946444207161967
S52,0.0002109899844172,0.06027398194607188,-0.1825964026353135,-0.043368838780102746
M94,0.0002105494129696,-0.30165640036567876,0.3208682684860139,0.15283827475765346
N92,0.0002076917120096,0.05293915945573179,-0.18015351096801566,0.057585735705048484
F33,0.0002067764118932,0.1536866868235792,0.22745265615114327,0.1990766598902979
K75,0.0002066821298324,0.261911063787778,0.22322560264694832,0.21508383542023288
K04,0.0002063643880693,-0.11696823286548168,-,0.08275389700479917
L08,0.0002061748233381,0.30543595606111196,0.14608026932602872,0.21108745891759426
R44,0.0002058304479396,0.11307803999875496,0.1496192898937345,0.162837362795545
M16,0.0002051110519208,-0.05183771831097462,0.048601898596137776,0.014939253283921098
D05,0.0002042784894338,-0.18345085107527803,-0.18574073635208888,0.04042116585299992
Z08,0.0002040687463998,-0.20784255460632597,-0.2273910264737891,0.10552014383274891
M75,0.000204066263833,-0.05290817996262021,-0.07525503627144937,0.037639884358369034
E53,0.0002025816849029,0.1663102372989806,0.19279940175701213,0.2616095243041281
D24,0.0002025164047298,0.15655864455201884,-0.12268084279825135,0.055978717080464
O60,0.0002024016570563,-0.12276681943976918,-0.23764599323262503,0.0871887251776921
A04,0.0002010530450765,0.3507972527314838,0.3683709642758419,0.3605960283334715
M40,0.0002004594448876,0.24231024152725636,0.1646984695270105,0.12084089123405109
L89,0.000199530141476,0.4824053768596335,0.40335636069080905,0.4493113501144817
M10,0.0001989332861515,0.32928735482671373,0.29495144259093653,0.311121116678879
E05,0.0001984156978524,0.19195293177631997,0.1844580859249234,0.17751846425066836
G57,0.0001983148801896,0.21381448754593418,0.3759649791137529,0.10390622599455752
I69,0.0001979146612814,0.3970385860344655,0.3422985445145731,0.32738157587834116
F84,0.0001940806367651,0.2566572008034467,0.16187261786248633,0.1342293415033547
F43,0.0001899137594191,0.274436681610898,0.29036223296230956,0.1735359257154235
O41,0.0001898887720651,0.16809378547512463,0.14585849743342502,0.1336918703097023
K72,0.000189188701634,0.38557662481131894,0.3951067996033173,0.39049389927066064
I72,0.0001878807968687,0.20720650635635018,0.2064468891180962,0.15282185668450485
Q89,0.0001876310100395,0.13010413140608668,-0.2716688614578417,0.12705595076894272
Z52,0.0001875004162938,-0.11375669901549154,-0.3827789151510698,0.05608827546591096
S06,0.0001873759979878,0.17595370707375205,0.27548570035493797,0.1745450918415575
H91,0.0001870192064805,0.1436629189587458,0.20979578195267465,0.1533917179744573
Q24,0.0001824559851224,0.09502044635997345,-0.11288269731049151,0.1112655831166575
R69,0.0001802885251486,-0.054363713592565824,-0.16823615587858692,0.02342721143404182
J68,0.0001800780732237,0.41967295957159234,-,0.4271793628461594
D35,0.0001800228213352,0.056739371889119,0.1817590372006745,0.1181731972688564
C20,0.0001800031825037,-0.19252898028339624,-0.13397998150793772,0.0310246374216938
IMO0001,0.0001798017924912,0.3316358016609065,0.3676681355850731,0.2518544959624936
K64,0.0001796739644501,0.18512558887115677,-0.054022280747354115,0.13252658997971445
S72,0.0001794600703091,0.34031633475762685,0.15211979537167,0.0939587025209339
K61,0.000179123589072,0.26603396195142587,-0.26227360962990426,0.12119262773572187
I12,0.0001788155847776,0.28123833996842473,0.3523931527836826,0.363444619122707
R58,0.0001766483501258,0.21798671247169782,0.24023165343053293,0.09581244280344109
Z21,0.0001763834243137,0.27118833377780605,0.30541613223799363,0.252237618896301
Q03,0.0001757486497355,-0.3043689570676449,0.3555733079195766,0.17357192111471254
H25,0.0001752635868749,0.2398628951094597,0.11390215514751119,0.15650464907176545
K91,0.0001744430346667,0.38485925026422196,0.12578406545474122,0.18943381006116253
C80,0.0001731268442816,-0.23490602818308925,0.10285118347676918,0.11597368928820545
R90,0.000172872349543,-0.08142914396880395,-0.14120920542004067,0.09539090909808146
M85,0.0001719129563421,0.26075670199615464,0.13784957012541416,0.18073885148419747
Z53,0.0001690646265904,0.23730798697881456,0.46767598301587227,0.20501496568365282
D62,0.0001685729458458,0.4098257355094335,0.24212473364061124,0.3314564227107814
S93,0.0001671320923776,-0.16387056068289574,-0.14627373641093663,0.05810144382480175
G72,0.0001661817398626,0.44723729015187347,0.4519992327442663,0.37799378416941526
C41,0.0001655544211202,0.2434709892083135,0.07381407611963854,0.04806121728048875
L30,0.0001653638364068,0.08143815995618751,0.27046723080769414,0.1656594816914399
D58,0.0001651242049952,0.15530502450047648,0.1657950011259816,0.2249413915996299
E28,0.0001644901631809,0.2931355211056039,0.38568345274182625,0.16971494817093444
M89,0.0001636532532381,0.2733406496058264,0.3356809434666807,0.11129550770503645
C10,0.0001630054315228,0.22540597796293257,0.10207566432858181,0.05694066014261426
J86,0.000161348198122,0.40084768620812194,0.43531611766445705,0.26809327297784996
J47,0.000158003754357,0.22783284266372741,0.11691571296788235,0.2693553219896419
A40,0.0001572347586024,-0.315630420731226,0.47102569632106256,0.3988538591197327
I85,0.0001568796365736,0.1327928932658887,0.1954194572786389,0.19056754886951885
O44,0.0001540817083865,0.25948692040360816,0.1790415270859161,0.1398337040802075
O02,0.0001539259434703,-0.20788317780118326,-0.23177994590115136,0.05553808942759487
K08,0.000152952884435,0.14488330964164517,-0.13627410677865978,0.07109113181774353
K81,0.0001525194909961,0.3489109099257305,0.15116589830437233,0.20143696254221147
Z38,0.0001515047576638,0.1282202148773637,0.1261290742798977,0.15444755054331388
O13,0.0001508363883293,-0.06177514581206301,-0.11805096873192014,0.10288994215430108
E80,0.0001500503093068,0.36789876976816377,0.3906969571605253,0.3099661754677889
J38,0.0001488414254099,0.25394927843007586,0.10829577446988123,0.20007381108799063
E61,0.0001488021256667,0.2607262204268454,0.2611587835567024,0.23182031567255562
J41,0.000148687245575,0.20937733273484369,0.5056525786130083,0.3322340972908951
Q90,0.0001484873622623,0.37275576783448566,0.11056474915252257,0.18353945489731605
C24,0.0001480992875207,0.33596365280488877,0.19625796755294858,0.12824031507879136
C44,0.0001469439787362,-0.0792025957925255,0.10039234056517407,0.09737267095382666
C53,0.0001464380827701,-0.10256657803805908,-0.1411183619110131,0.026634675298988643
U09,0.0001458022275197,0.23534404742981196,-0.2738000083027907,0.27757906688032546
C06,0.000145794247869,0.1575927968463223,-0.2223775691896097,0.05437696751437808
Z31,0.0001454522366747,-0.36961485028863095,0.15247287523377978,0.06847125533822106
B37,0.0001454501477043,0.33833722657811105,0.34702347981860676,0.22083179936273337
N10,0.0001452144954335,0.2999876595142247,0.12430719488044283,0.2699930130944103
H54,0.0001443090421881,-0.10628038931500076,0.2901082338827783,0.20259688058263192
O03,0.0001436151612177,-0.3265281665344664,-0.30091744783421576,0.03933981558695664
O23,0.0001414138871489,0.20177070322878654,0.24032379319023078,0.14338915174608285
N64,0.0001404911761765,-0.07127201147728969,-0.16090898412700375,0.041776361371147284
D59,0.0001381087587951,-0.13149451014600694,0.1256514406208412,0.18933354565047847
D46,0.0001372565979823,-0.1711088528714272,-0.056044881375378344,0.10729888710967533
Z72,0.0001366840872148,0.1731730490175487,0.20220214982641882,0.25160047620698167
C15,0.000136330598641,0.0566571230339865,-0.11573721992755724,0.04623381125680817
Q44,0.0001352842865536,0.11659105610932086,0.12563630255448538,0.17942239854717618
S88,0.0001341928280366,0.31215990464874804,-,0.3044268279121777
R25,0.000133581664302,0.2974634520242675,0.33767730335043883,0.20598212423238182
B30,0.0001321551973561,0.3958886678705903,-,0.05428959868656329
T50,0.0001316364226477,0.40080602156856376,0.43430095002596314,0.2793757240886194
S92,0.0001299321823268,-0.13137239161703065,-0.41592322924206143,0.03885633286021019
Z29,0.0001293440554255,0.3989014538446287,0.31318504543434206,0.2459724160978079
R47,0.000129132245093,0.30249905132646737,0.2863807140081154,0.23444676561014646
O10,0.0001290176054658,0.32409682704766873,-,0.1233700385191161
N83,0.0001287977530946,0.06587826433908953,-0.06467688149931111,0.042125521773302296
Z39,0.0001287686008451,0.15396607383932234,-0.11574066892732354,0.09970212008803027
C05,0.0001278232656028,-0.23362641298346998,-,0.07751394567517333
F11,0.0001264158698659,0.4111043651787748,0.4510950736812276,0.25137349777905393
C82,0.0001259361985084,0.20618222057194685,0.0873656491984797,0.10452342966542431
R61,0.0001250516961029,-0.30600361706753076,0.21018067510020952,0.19961470482209226
G96,0.0001245638823488,0.16368983560304787,-,0.1339512532090833
S27,0.0001239000204606,0.2149158943050587,0.316613317783671,0.2823067235624512
I61,0.0001237841232025,0.3219886003419882,0.16494213217751963,0.2576409529899129
K85,0.0001230441302917,0.2734901460763654,0.22533508628607551,0.22030634124360046
O21,0.0001215655654687,-0.142354370068929,0.16977842151701267,0.09168799067172337
N73,0.0001190843488153,0.13272323551945492,-,0.1017890479382065
Z89,0.0001185732008156,0.11523024199239856,0.3016250193164874,0.25088563174253725
R43,0.0001183586839493,0.29381996387871917,0.31892158101403856,0.22220176969265346
K14,0.0001172981867205,0.13089421407380195,0.1712037150225913,0.13240117810433197
C01,0.0001172230369663,0.320820267065702,0.29941741101876,0.06756055522710092
B35,0.0001166471618904,0.29390651117111366,0.24036221789031134,0.18496463212351816
H90,0.0001161678483054,0.26340891173159114,0.1864158204249878,0.07533648506905347
G81,0.0001155523929576,0.30797180938379626,0.39117259807010873,0.2187631307579377
P22,0.0001143038929617,-0.28987997152803546,-,0.13252262495999206
I37,0.0001140713075164,0.13343499942478876,0.24002249244552737,0.114554997271337
K60,0.0001138272619658,-0.2915893983072338,-0.22862203850532983,0.044799751037048065
O16,0.0001124872030379,0.11938347465371513,-0.2520647859216153,0.11197868926256406
H61,0.0001121641213226,0.26481418051506983,0.25307302935826054,0.13177066768505974
G31,0.0001119970345799,0.4329269967417096,0.4744787882849321,0.2127197331380775
D80,0.0001106943762626,0.2411421596446641,0.21855785257810323,0.27299967668624636
B94,0.0001106586039802,0.40324252751245654,0.1467839362515876,0.3631321122841083
O43,0.0001100979050617,0.2575234791835905,0.13432597203924948,0.08086492350647001
R49,0.0001096192062995,0.184254198820988,0.27120681539981356,0.18665704061147265
Z80,0.0001095934217119,-0.074453702690548,0.11178833615631976,0.08148711145308012
K43,0.0001089320209876,0.18721930525382652,-0.10593191940792775,0.08630958499295265
O46,0.0001085506566376,-0.18897659652264903,-0.19255643762190766,0.08289498264467292
Q26,0.0001084505568067,0.3654488009079243,0.18619208510060986,0.10229870653770491
H10,0.0001081821363703,0.3693600448468031,0.16402773214274488,0.08884963039586234
M86,0.000107670257624,0.3847336246364382,0.3290275719065658,0.2457026156399613
F05,0.0001074083058134,0.4785944678341839,0.44688676674038236,0.49959297645761513
F50,0.0001070923347392,-0.18421323137213125,-0.28512030437005886,0.1878204654016321
Z46,0.0001066486926954,0.2512579099791449,0.4250113191023932,0.1472179090418577
D25,0.0001062553060221,0.1858681920301641,0.07108043414259144,0.05241955154050692
A08,0.0001042025270336,0.4234562146624066,0.3211670873366702,0.12077229714066032
C7A,0.0001038913576941,0.08807769475793423,0.15303152243355472,0.05591585430373368
G20,0.0001029826372894,0.2904818354692706,0.43220028850068076,0.1825903682051687
Z04,0.0001029209698364,-0.30873998145938514,-0.2747749035055601,0.1433515762620056
M80,0.0001028291348053,-0.34164469649163415,0.3361475361989637,0.11285262308395855
Z74,0.0001017392375201,0.3834484507632981,0.39608260351140967,0.32037433467430626
C62,0.0001011014270425,-0.2261411199957861,-,0.030152575690093834
G35,0.0001009240478989,-0.10639815443891378,0.3743574978235812,0.0524403190490594
K58,0.0001003473277092,0.24851203126575624,0.197237555089812,0.17813134419746007
K42,9.967559296886698e-05,0.1436641837107914,0.20413065557963525,0.12495726397308567
N63,9.964128867300304e-05,-0.26371385767486005,-0.1064669102278055,0.05170649179238423
K35,9.941888888459816e-05,-0.24063034638467565,0.08674374339586162,0.10070017436042546
K94,9.885798222546068e-05,0.07337225372000881,0.2997843304185248,0.19015722426384876
N50,9.790507100156272e-05,0.052971187780427004,0.13054144578728427,0.0708903241074237
Q61,9.765900402114204e-05,0.21084770928431149,0.36731709038263066,0.1682354191804215
L65,9.737013960141608e-05,0.42818978509698535,0.18785604372800385,0.23688758406579236
M1A,9.701251321956607e-05,0.25279532327051163,0.3626299393935437,0.25569319495621284
L73,9.601572330323752e-05,0.27320303705732507,-0.219979584165474,0.14789327760697848
T68,9.554081658323832e-05,0.4138128767494511,0.4977343623875839,0.47408525132836976
T65,9.510167238208352e-05,0.28697075616062906,-,0.10394767577731617
E21,9.463798603555129e-05,0.21064273648934798,-0.16805800084129538,0.07521836452907467
M50,9.353145661190162e-05,0.1814021291008222,0.1397557084538795,0.0704109791890005
Q20,9.348685988707296e-05,-0.1006554824071121,-0.09665384458456076,0.060656226190315674
I24,9.319653179807391e-05,0.2037908578564294,0.35910817205938483,0.2225719571572647
B27,9.157201631861823e-05,0.24250998193852832,0.35679284653184445,0.3307505579822594
K36,9.156577100361244e-05,-0.31001328562681607,-,0.15004440001169245
Q87,9.144043114621662e-05,-0.277001031310908,-0.12402386641571411,0.1355855626713385
Q85,9.111153900374703e-05,0.4292345470659424,-,0.06479914855333645
N32,9.053501776519476e-05,0.2587130844977596,0.2102314247961528,0.13061968865402748
Z14,9.032959406859252e-05,0.37719468218002744,0.13804543446730905,0.15934556522335694
Z82,8.94964944526899e-05,-0.14681206620197032,0.09298153976383701,0.15574142977218974
D17,8.89810174416376e-05,-0.10686522968016127,-,0.055014071155522724
S42,8.872013923507974e-05,-0.11703749607725493,-0.0703889077304119,-0.030954780716531044
10000,8.854218803272677e-05,0.4413223315624828,0.2708288133633762,0.2372232195325442
R80,8.795919314326523e-05,0.39370275988576164,0.2820201975057373,0.3344496443357894
N43,8.768541272409695e-05,0.1812013211678712,0.11254595523033731,0.07923212870506206
P81,8.615971525412845e-05,0.37831063689068006,0.4173304901985779,0.3104970608456076
V87,8.565538703966007e-05,-0.3065547804491665,0.35824281942905956,0.05957397341257508
Z64,8.5017891094334e-05,0.15361926476032514,-,0.13992302427541348
M87,8.496465580074945e-05,0.38991188723718906,-0.08730663790717681,0.1335369363899134
M26,8.454413356149924e-05,-0.24535289041893915,0.28797570714330323,0.03518408227153216
J85,8.448887160476308e-05,0.32413683088862744,0.26437615805338577,0.37302473258418734
O20,8.37673264470319e-05,-0.2049435402552623,0.19738397141283054,0.05991277056938348
S81,8.347584694194707e-05,0.18246488839453323,0.1381653601245558,0.12374526999368393
B97,8.330322935961516e-05,0.23687220954374802,0.1358541200558918,0.20691837208477973
T78,8.211042721613424e-05,0.14038343986573656,0.1453216110422485,0.09878080320948814
D75,8.16633726370423e-05,0.22878081297674546,0.24520465583446188,0.17785183350044276
Z22,8.164352067765354e-05,0.40123778834922097,0.3483013387293816,0.2868239978812744
R12,8.152374750597256e-05,0.2821665963465894,0.37749165547416874,0.20359851096606302
R39,8.130454612289722e-05,0.20742137071071323,0.10755708987388057,0.17280377192087165
I38,8.124149075686261e-05,0.4084523793346134,0.2512358479139314,0.3218269054529672
S43,8.106872747406508e-05,-0.24385227172302734,0.11270438722903113,0.03456191049394151
B00,8.035202805883986e-05,0.26086222885086124,0.26811141340311784,0.20860404618708372
C73,8.03209251608504e-05,-0.06221078616664116,0.0968323532682227,0.03778164163539317
J05,7.989849624913064e-05,-0.31348427630858766,-,0.02544670612837698
A49,7.978456564254992e-05,0.44996495807342607,0.36578026117254586,0.3695523402617549
S31,7.977749345002558e-05,0.1725046110382165,0.40371577578146134,0.21970242713605995
C95,7.918520156366198e-05,0.2367423327038863,0.3367644656699422,0.14242432539978622
D16,7.860689822070097e-05,-0.09926113367477395,0.15248802383081064,-0.03815562408423941
P92,7.824470371913832e-05,0.13463275979758121,0.29213761828917517,0.18189751235293816
M05,7.786531684038905e-05,0.15711924497352653,0.21282388817276374,0.11598658953938636
E89,7.757996365630004e-05,0.11670684755007905,0.18974356093850914,0.15383899431111872
N89,7.573633973123838e-05,-0.09299161955318842,-0.11937880390987929,0.11255156375566784
F14,7.491061433479622e-05,-0.1118240420922063,0.3101679276985755,0.18554700687556927
S91,7.43097078007479e-05,0.3154908783943906,-0.21579119700593313,0.09547078942789762
E84,7.409517415605016e-05,0.17834401868216584,0.1341391446294833,0.3283682780334496
L60,7.39234692721158e-05,0.2563738962392903,0.4542730334757159,0.11566283127419912
Q27,7.380184046196727e-05,-0.07764806938933481,-0.17911244197733697,0.08932364930310277
K90,7.325544089776109e-05,0.33803056210109994,0.11348988179569855,0.18894520691977706
Z47,7.287017360133596e-05,-0.178872139479824,0.06795025575743324,-0.04852387630729026
F02,7.282906723124725e-05,0.40302429962405184,0.39067091384463615,0.30790039014359805
J21,7.218903439271331e-05,0.3695781241392691,0.34278022017165866,0.19090107962950334
G80,7.201921522278401e-05,-0.08530213427051002,-0.2615604232377849,0.009591621289259304
M95,7.119986554659878e-05,0.14277741842308378,-,0.10029907946613491
T38,7.096736657917904e-05,0.41977629947913764,0.41342990134332747,0.36370597620765355
F44,7.093826952375651e-05,0.27596789856358095,0.47706770423026207,0.254535206643634
D18,7.09052244218949e-05,0.14287586149848625,0.09759187609372892,0.12231159803178523
O32,7.018628539761945e-05,-0.14666734077402743,-0.18822109975383364,0.05922781002655157
C23,7.0084442992106e-05,0.09164792371450049,-,0.10271128032190639
S41,6.983852577827514e-05,-0.22943618808703617,-,0.07067302532293926
N76,6.827541107844794e-05,0.22912599531362088,0.34027986616862554,0.1355282636118434
S83,6.766134178030648e-05,0.1676637734000856,-0.0623299592716923,-0.04716902619190963
P96,6.75898519022166e-05,-0.30456027999604657,-,0.12849507979165892
M62,6.713156447911215e-05,0.41315433838349663,0.29818388503303833,0.16667990794122
G50,6.693490901893073e-05,-0.3011159020979017,0.19279718499443876,0.05194106672298844
C51,6.620577235171331e-05,0.12532994021345822,-,0.06309135221597253
Z63,6.6168836731906e-05,0.3885286987040831,0.18928513169380815,0.16294141979322901
N48,6.458474929908792e-05,0.17615315042234936,0.2560396624894493,0.06825199693557783
F39,6.437895694634985e-05,0.3071700437649343,0.3363181628107742,0.16630135661176548
N91,6.426463734569265e-05,-0.13322920515487763,0.09692615481598027,0.09391527800228346
T87,6.417510311644599e-05,-0.30409582109692274,-,0.16337168698342794
T85,6.407005932584823e-05,0.28552008897111447,0.20192233225796943,0.1718439250346146
M24,6.369669568883718e-05,-0.23147358491804335,-0.14522980369128574,0.018690427030744975
E07,6.359003527928257e-05,0.26091976912418435,-0.2769918414457516,0.18481333745036138
I16,6.353302463533115e-05,0.41126466525352895,0.31717209028961924,0.4033009271647134
H52,6.314420735187278e-05,0.42800968584123705,0.2873100415013558,0.18749740080630434
I08,6.312246637487283e-05,-0.3302716917396123,0.33085374204698065,0.22308112836695163
N81,6.274390877942941e-05,-0.3048178356817632,0.2370741966465613,0.14080567244889208
T21,6.26675505252042e-05,0.2737267905088187,0.44057581179573757,0.25352361198211276
H05,6.236598812744439e-05,0.1400684804992668,-,0.055321072127599104
K05,6.150113174117295e-05,0.11584764469984382,-0.2764728815542237,0.09414311679209969
Q04,6.094354087164855e-05,0.18948560479173357,0.34860284530692187,0.1494572363197275
I00,6.082042284190876e-05,-0.3062709469222808,-,0.2032211946076435
C88,6.022829366588847e-05,0.17628197852176136,0.21120925218781036,0.10619790408116472
Q53,5.8943062985020805e-05,-0.30495413245199954,-0.2718359978008066,0.1456159697491271
D56,5.8571279823320926e-05,-0.11255690841626845,-0.07815612482400096,0.05146983197990295
K38,5.856172949148525e-05,-0.30839329663516213,-,0.07421573207793898
N85,5.838522196318573e-05,0.20115833099237934,-0.13335595884588394,0.07373840763251492
K20,5.8379761676888266e-05,-0.2997069203780055,0.2830961530014564,0.09369482365915639
L27,5.7860302719877545e-05,0.18960743658473636,0.36499136422664175,0.1973705984995923
C32,5.7730926132389736e-05,-0.3069116102639503,-0.2090292601937586,0.08279943197298155
H81,5.769814949296791e-05,0.18989446727384654,0.28351887009059,0.1966394224265004
P83,5.664437030369326e-05,-0.31346330724860794,-,0.12301577481181575
Z65,5.597997206153001e-05,-0.32899224490146856,-0.28463557656191635,0.21906434470821765
S73,5.566446987603585e-05,0.1003506930190125,-0.11660500170361698,0.04834247568141447
N41,5.469588173341826e-05,-0.31076540194973307,0.29245811306369307,0.1878259753776263
J81,5.39630457970497e-05,0.34367799059113474,0.4485220855691477,0.46098639915547085
L98,5.3942034189329176e-05,0.407956076633284,0.2847772917969814,0.18321416060917614
F60,5.374492733451813e-05,0.20279703831176654,0.17029782494114826,0.1960321197493571
K02,5.358913773727441e-05,0.11490035447936665,0.17339955568304097,0.08210845810036146
Q35,5.343242938509958e-05,0.321775743857261,0.2939591276994615,0.09248882708408308
N99,5.341660420159219e-05,-0.3044540526660847,-,0.19059289551529282
G36,5.326596539118373e-05,-0.13922768822777337,-,0.05602534095400826
E01,5.326079890806789e-05,-0.31626512174651283,-0.2875435697269812,0.18404389617338468
X78,5.317643987068148e-05,-0.30522971880911925,-,0.16982882574087707
K66,5.31372959358782e-05,0.32047966361216523,0.30011304231699115,0.26813888371977507
P07,5.244800673879732e-05,-0.10776467377618143,0.37949837084795196,0.13713953052925612
E06,5.1851402602178696e-05,0.22964895594363294,0.2773434753139222,0.17988307936609377
J92,5.155373636531795e-05,-0.30643977809980477,-,0.2833782770702023
H00,5.075920405362236e-05,0.33853798383343003,-0.13404140489790942,0.057916709163688275
T80,5.073542376624788e-05,0.3302364586627464,0.36545834084094025,0.23516932192269552
H60,5.0021190276670025e-05,-0.10040919894862856,-0.22316480779752967,0.06529014654559408
M04,4.988020145881913e-05,-0.27394548653220535,0.4858041487035775,0.28294679271842893
M12,4.984071707057526e-05,0.14877011374878737,0.28648686574020754,0.04871916892132691
G92,4.97744668435995e-05,0.4825513306815202,0.4594413243619342,0.5471930181288702
P00,4.793784788957271e-05,-0.2920493800053699,-,0.0968051426064797
M67,4.736802594528799e-05,-0.29315445644222454,0.0888216530135724,0.03876398293143999
K30,4.716219297616346e-05,0.12075216276233956,0.12795637298906112,0.22764784417045347
B99,4.697320161869077e-05,0.47686108115077336,0.22674825382251934,0.31969697437935546
L02,4.664151687341599e-05,0.3373930566266905,0.22278158815089472,0.142124183606684
S39,4.65076145370599e-05,-0.3029665643546628,0.3861991693844655,0.033901069234936514
X58,4.622710855497918e-05,-0.3553169386702489,-0.23202049295235985,0.06248254423057983
F99,4.60894258825769e-05,0.15971447994193716,0.3261092014696896,0.22159715288970452
P78,4.6079224986261016e-05,-0.33512145053027553,-,0.17053812793525544
T40,4.536441964313391e-05,0.1477247697126381,0.4437884909062552,0.2745680017058179
H20,4.521681267188217e-05,-0.31922566634913907,-,0.06802335414460085
H66,4.498277528818842e-05,-0.09597470825617582,-0.11601296438528304,0.03105564360838023
K37,4.489800214397715e-05,-0.31675340895992615,-0.21354797856608382,0.10224252997291827
O90,4.485195264608411e-05,-0.31917784361069884,0.27983649028718005,0.10920301071214818
M76,4.468808939147102e-05,-0.3141069198835324,-0.090037428843463,-0.05570921720410339
J69,4.462777936248453e-05,0.4559509638924817,0.3645866758220947,0.4228104982059618
Q54,4.4431868388909055e-05,-0.3044560762824928,-,0.09605044990633511
K27,4.4301890034384926e-05,-0.08440773096571633,0.3764233094261001,0.22163143587782858
R15,4.380416574922441e-05,0.4510366774900478,0.11352008718352652,0.12664316114441357
S69,4.3468621536412565e-05,-0.29632009232063494,-0.23434785456855978,0.0395374998641488
J03,4.286715788175948e-05,-0.3149586184345439,-,0.061025858486874376
X83,4.283153857711933e-05,-0.30781114220836736,-,0.17894386118086034
M23,4.267917072821279e-05,-0.25633762740194443,0.19355200872063924,-0.057397346727312004
H57,4.255288334028135e-05,-0.1254296434483195,0.28807139289474487,0.10489276606883534
J31,4.254672874426301e-05,0.34127786339399724,0.23183244735917952,0.301421467232129
R89,4.2253642702262914e-05,0.22452997520231086,0.14934964970163284,0.2300212105273451
D60,4.18384621741569e-05,0.3727265902141475,-,0.21910139853272945
H15,4.180022548639284e-05,0.3518529405294392,-,0.12570799825290094
G51,4.166580847765243e-05,0.21686289805544995,-0.15117835531041102,0.13615065775916071
T30,4.1587243158343416e-05,-0.13182812406336192,0.26439809145748827,0.08250539186688177
D06,4.13174691252606e-05,-0.30459716514812085,-,0.11117596510813853
T31,4.123737213243641e-05,0.14087570525203913,-,0.15568413397002395
G11,4.073816584222342e-05,0.24234159142994469,-,0.1101069589477495
Z19,4.071996086452419e-05,-0.30715742791378886,-0.30742997209048833,0.09356758203496619
N47,4.0364942631018016e-05,0.21695677469837718,-,0.09694576956023836
S30,3.996275404927068e-05,0.452644795043286,0.4842937926280123,0.1617049117463771
S10,3.971150993989384e-05,0.44887235631960914,0.28791390375148246,0.137089788423333
N52,3.9583208590131655e-05,0.2963916783036027,0.2445915551223385,0.22656079411869942
B44,3.9447965001454806e-05,0.3682206757882467,0.2749599652238619,0.3408577419461766
K46,3.900850292764335e-05,0.3062662861279911,0.1419099693683987,0.11552639789031773
C40,3.836659517684182e-05,0.3606429665220294,-0.33684225507442545,0.027689387880040158
P59,3.8244549388729925e-05,-0.3044560762824928,-0.3051586746941044,0.16950496207048182
I43,3.800319171469603e-05,0.40756849507046145,0.15175357439717913,0.2209625030953034
F88,3.790518922254869e-05,0.32873721631460084,-0.28852947604058504,0.1506369714340546
H93,3.743542753789201e-05,0.2715336704966584,0.15347022532861174,0.09912658738702422
Q28,3.733895255271553e-05,0.19901817704827102,-0.1522710673435478,0.10104901880850489
G54,3.733780099652588e-05,0.11010709954637143,0.3343581307844451,0.10090971112432942
